"","Grupo","Fecha","Destino","Tarifa.min","Duración","Cantidad"
"2295","Asesores","T","Venezuela",0.153,578,1.6
"2296","Asesores","T","Colombia",0.063,32,0.13
"2297","Asesores","T","Mexico",0.026,818,0.43
"2298","Asesores","T","Mexico",0.026,496,0.3
"2299","Asesores","T","Mexico",0.026,2,0.1
"2300","","T","Peru",0.126,0,0
"2301","","T","Mexico",0.026,0,0
"2302","Asesores","T","Uruguay",0.115,0,0
"2303","Asesores","T","Brazil",0.111,0,0
"2304","","T","Mexico",0.026,53,0.1
"2305","UCC","T","Mexico",0.026,50,0.1
"2306","Asesores","T","Peru",0.126,178,0.45
"2307","Asesores","T","Mexico",0.026,0,0
"2308","Asesores","T","Mexico",0.026,438,0.28
"2309","Asesores","T","Colombia",0.063,454,0.57
"2310","","T","Honduras",0.357,49,0.43
"2311","UCC","T","Mexico",0.007,0,0
"2312","Asesores","T","Colombia",0.063,321,0.45
"2313","","T","Honduras",0.357,310,2.21
"2314","Asesores","T","Mexico",0.026,0,0
"2315","Tutores","T","Mexico",0.026,7,0.1
"2316","Asesores","T","Mexico",0.026,0,0
"2317","","T","Guatemala",0.144,211,0.65
"2318","UCC","T","Mexico",0.026,37,0.1
"2319","UCC","T","Mexico",0.007,12,0.05
"2320","Asesores","T","Peru",0.126,155,0.45
"2321","UCC","T","Mexico",0.026,0,0
"2322","UCC","T","Mexico",0.026,0,0
"2323","Asesores","T","Mexico",0.026,0,0
"2324","UCC","T","Mexico",0.026,0,0
"2325","UCC","T","Mexico",0.026,0,0
"2326","UCC","T","Mexico",0.026,37,0.1
"2327","UCC","T","Mexico",0.026,0,0
"2328","Asesores","T","Mexico",0.026,444,0.28
"2329","Asesores","T","Mexico",0.026,3,0.1
"2330","Asesores","T","Mexico",0.026,3,0.1
"2331","Asesores","T","Peru",0.126,2,0.2
"2332","Asesores","T","UnitedKingdom",0.09,0,0
"2333","","T","Mexico",0.026,126,0.15
"2334","Asesores","T","Colombia",0.063,26,0.13
"2335","UCC","T","Mexico",0.026,296,0.2
"2336","Asesores","T","Mexico",0.026,0,0
"2337","Asesores","T","Mexico",0.026,81,0.12
"2338","Asesores","T","Mexico",0.026,0,0
"2339","Asesores","T","Mexico",0.026,0,0
"2340","UCC","T","Mexico",0.026,600,0.33
"2341","","T","Colombia",0.063,167,0.26
"2342","","T","Spain",0,0,0
"2343","UCC","T","Mexico",0.026,37,0.1
"2344","UCC","T","Mexico",0.007,0,0
"2345","UCC","T","Mexico",0.026,56,0.1
"2346","UCC","T","Mexico",0.007,0,0
"2347","UCC","T","Mexico",0.026,0,0
"2348","Asesores","T","Mexico",0.026,277,0.2
"2349","UCC","T","Mexico",0.026,68,0.12
"2350","UCC","T","Mexico",0.026,3,0.1
"2351","UCC","T","Mexico",0.026,31,0.1
"2352","UCC","T","Mexico",0.007,0,0
"2353","Asesores","T","Mexico",0.026,539,0.3
"2354","UCC","T","Mexico",0.026,0,0
"2355","Asesores","T","Colombia",0.063,312,0.45
"2356","Asesores","T","Colombia",0.063,96,0.2
"2357","Tutores","T","Colombia",0.063,164,0.26
"2358","Asesores","T","Peru",0.126,1,0
"2359","Tutores","T","CostaRica",0.086,0,0
"2360","Asesores","T","Bolivia",0.158,51,0.23
"2361","Tutores","T","Colombia",0.063,0,0
"2362","Asesores","T","Mexico",0.026,0,0
"2363","Tutores","T","Switzerland",0.181,0,0
"2364","Asesores","T","Colombia",0.063,7,0.13
"2365","UCC","T","Mexico",0.007,0,0
"2366","Tutores","T","Colombia",0.063,608,0.76
"2367","Tutores","T","Peru",0.126,1,0
"2368","Profesores","T","Spain",0.09,0,0
"2369","Profesores","T","Spain",0,0,0
"2370","Profesores","T","Spain",0,0,0
"2371","","T","Bolivia",0.158,662,1.97
"2372","","T","Chile",0.153,0,0
"2373","Asesores","T","Bolivia",0.158,0,0
"2374","Tutores","T","Panama",0.177,1284,3.96
"2375","Tutores","T","France",0.072,1011,1.29
"2376","UCC","T","Mexico",0.026,0,0
"2377","Tutores","T","DominicanRepublic",0.142,109,0.35
"2378","Tutores","T","UnitedKingdom",0.09,22,0.16
"2379","Tutores","T","DominicanRepublic",0.142,1344,3.34
"2380","Tutores","T","Portugal",0.021,705,0.29
"2381","Asesores","T","Colombia",0.063,866,1.02
"2382","Asesores","T","Mexico",0.007,0,0
"2383","Asesores","T","Mexico",0.007,0,0
"2384","Asesores","T","Mexico",0.026,0,0
"2385","Asesores","T","Mexico",0.026,45,0.1
"2386","Asesores","T","Mexico",0.026,48,0.1
"2387","Asesores","T","Panama",0.177,124,0.6
"2388","Asesores","T","Mexico",0.026,59,0.1
"2389","Asesores","T","Ecuador",0.226,96,0.52
"2390","Asesores","T","Ecuador",0.226,111,0.52
"2391","Asesores","T","Mexico",0.026,38,0.1
"2392","Asesores","T","Colombia",0.063,27,0.13
"2393","Asesores","T","Ecuador",0.135,0,0
"2394","Asesores","T","Colombia",0.063,48,0.13
"2395","Asesores","T","Colombia",0.063,0,0
"2396","Asesores","T","Brazil",0.111,0,0
"2397","Asesores","T","Colombia",0.122,0,0
"2398","Asesores","T","Colombia",0.063,0,0
"2399","Asesores","T","Peru",0.126,0,0
"2400","Asesores","T","Colombia",0.063,26,0.13
"2401","Asesores","T","Mexico",0.026,526,0.3
"2402","Asesores","T","Colombia",0.063,89,0.2
"2403","Asesores","T","Mexico",0.026,188,0.17
"2404","Asesores","T","Colombia",0.063,126,0.26
"2405","Asesores","T","USA",0.021,30,0.06
"2406","Asesores","T","Mexico",0.026,0,0
"2407","Asesores","T","Ecuador",0.226,312,1.43
"2408","Asesores","T","Peru",0.021,590,0.25
"2409","Asesores","T","Mexico",0.026,0,0
"2410","Asesores","T","Mexico",0.026,0,0
"2411","Asesores","T","Mexico",0.026,204,0.17
"2412","Asesores","T","Mexico",0.026,0,0
"2413","Asesores","T","Mexico",0.026,0,0
"2414","Asesores","T","Mexico",0.026,0,0
"2415","Asesores","T","Peru",0.126,12,0.2
"2416","Asesores","T","Mexico",0.026,0,0
"2417","Asesores","T","Mexico",0.026,0,0
"2418","Asesores","T","Mexico",0.026,66,0.12
"2419","Tutores","T","Switzerland",0.181,47,0.25
"2420","Asesores","T","Colombia",0.063,676,0.83
"2421","Asesores","T","Mexico",0.026,0,0
"2422","Asesores","T","Mexico",0.026,0,0
"2423","Asesores","T","Colombia",0.063,0,0
"2424","Asesores","T","Mexico",0.026,0,0
"2425","Asesores","T","Mexico",0.026,0,0
"2426","Asesores","T","Mexico",0.026,26,0.1
"2427","Asesores","T","Mexico",0.026,0,0
"2428","Asesores","T","Colombia",0.063,0,0
"2429","Asesores","T","Mexico",0.026,124,0.15
"2430","Asesores","T","Mexico",0.026,61,0.12
"2431","Asesores","T","Mexico",0.026,48,0.1
"2432","UCC","T","Mexico",0.026,0,0
"2433","Asesores","T","Mexico",0.026,0,0
"2434","UCC","T","Mexico",0.007,0,0
"2435","Asesores","T","Colombia",0.063,0,0
"2436","Asesores","T","Mexico",0.026,58,0.1
"2437","Asesores","T","Mexico",0.026,4,0.1
"2438","Asesores","T","Mexico",0.026,2,0.1
"2439","Asesores","T","Colombia",0.063,0,0
"2440","Asesores","T","Mexico",0.026,502,0.3
"2441","Asesores","T","Colombia",0.063,335,0.45
"2442","Asesores","T","Mexico",0.026,21,0.1
"2443","","T","Colombia",0.063,423,0.57
"2444","Asesores","T","Mexico",0.026,0,0
"2445","Asesores","T","DominicanRepublic",0.142,367,1.06
"2446","Asesores","T","Colombia",0.063,7,0.13
"2447","Asesores","T","Colombia",0.04,0,0
"2448","Asesores","T","Mexico",0.026,321,0.23
"2449","","T","Colombia",0.063,51,0.13
"2450","","T","Mexico",0.026,0,0
"2451","","T","Spain",0,0,0
"2452","Asesores","T","Ecuador",0.226,500,2.1
"2453","UCC","T","Mexico",0.026,35,0.1
"2454","Asesores","T","Colombia",0.063,64,0.2
"2455","Asesores","T","Spain",0.021,24,0.06
"2456","Asesores","T","USA",0,0,0
"2457","UCC","T","Mexico",0.026,73,0.12
"2458","Asesores","T","Mexico",0.026,0,0
"2459","Asesores","T","Colombia",0.063,3,0.13
"2460","Asesores","T","USA",0,0,0
"2461","Asesores","T","Mexico",0.026,0,0
"2462","Asesores","T","Mexico",0.026,0,0
"2463","Asesores","T","Mexico",0.026,309,0.23
"2464","Asesores","T","Colombia",0.063,518,0.64
"2465","Asesores","T","Mexico",0.026,140,0.15
"2466","Asesores","T","Colombia",0.063,33,0.13
"2467","UCC","T","Mexico",0.026,154,0.15
"2468","Asesores","T","Colombia",0.063,103,0.2
"2469","Asesores","T","Mexico",0.026,0,0
"2470","UCC","T","Mexico",0.026,0,0
"2471","Asesores","T","Mexico",0.026,0,0
"2472","Asesores","T","PuertoRico",0.021,0,0
"2473","Asesores","T","Mexico",0.026,178,0.15
"2474","Asesores","T","Mexico",0.026,0,0
"2475","UCC","T","Mexico",0.026,0,0
"2476","Asesores","T","Mexico",0.026,309,0.23
"2477","Asesores","T","Mexico",0.026,0,0
"2478","Asesores","T","Mexico",0.026,0,0
"2479","Asesores","T","Mexico",0.026,0,0
"2480","","T","Guatemala",0.144,594,1.51
"2481","Asesores","T","Mexico",0.026,46,0.1
"2482","Asesores","T","Ecuador",0.226,19,0.3
"2483","UCC","T","Mexico",0.026,53,0.1
"2484","Asesores","T","Colombia",0.063,0,0
"2485","Asesores","T","Mexico",0.026,0,0
"2486","UCC","T","Mexico",0.026,0,0
"2487","Asesores","T","Mexico",0.026,51,0.1
"2488","Asesores","T","Brazil",0.022,0,0
"2489","Asesores","T","Mexico",0.026,3,0.1
"2490","Asesores","T","Mexico",0.026,0,0
"2491","UCC","T","Mexico",0.026,269,0.2
"2492","Asesores","T","Colombia",0.063,0,0
"2493","Asesores","T","Mexico",0.026,1,0.1
"2494","Asesores","T","CostaRica",0.086,45,0.16
"2495","Asesores","T","Mexico",0.007,0,0
"2496","Asesores","T","Mexico",0.026,0,0
"2497","Asesores","T","Mexico",0.026,258,0.2
"2498","Asesores","T","Mexico",0.026,0,0
"2499","Asesores","T","Mexico",0.026,0,0
"2500","Asesores","T","Mexico",0.026,0,0
"2501","Asesores","T","Mexico",0.007,0,0
"2502","Asesores","T","Peru",0.126,6,0.2
"2503","Asesores","T","Mexico",0.026,0,0
"2504","","T","Spain",0.09,51,0.16
"2505","Asesores","T","Mexico",0.026,255,0.2
"2506","Asesores","T","Colombia",0.063,159,0.26
"2507","Tutores","T","Mexico",0.026,116,0.12
"2508","Tutores","T","Mexico",0.026,14,0.1
"2509","Asesores","T","Colombia",0.063,500,0.64
"2510","Asesores","T","Colombia",0.063,31,0.13
"2511","","T","Spain",0.09,60,0.16
"2512","Asesores","T","Colombia",0.04,0,0
"2513","Asesores","T","Spain",0,0,0
"2514","Asesores","T","Mexico",0.026,705,0.38
"2515","Asesores","T","Colombia",0.063,27,0.13
"2516","","T","Mexico",0.026,0,0
"2517","Asesores","T","Mexico",0.026,0,0
"2518","Asesores","T","Ecuador",0.226,226,0.97
"2519","Asesores","T","Mexico",0.026,178,0.15
"2520","Asesores","T","USA",0.021,34,0.06
"2521","Asesores","T","Mexico",0.026,0,0
"2522","Asesores","T","Mexico",0.026,56,0.1
"2523","Asesores","T","Mexico",0.007,0,0
"2524","Asesores","T","Mexico",0.026,0,0
"2525","Asesores","T","Colombia",0.063,3,0.13
"2526","Asesores","T","Mexico",0.026,0,0
"2527","","T","Colombia",0.063,0,0
"2528","Asesores","T","USA",0.021,562,0.25
"2529","Asesores","T","Mexico",0.007,0,0
"2530","Asesores","T","Mexico",0.026,0,0
"2531","Asesores","T","Mexico",0.007,0,0
"2532","Asesores","T","Colombia",0.063,200,0.32
"2533","Asesores","T","Peru",0.126,25,0.2
"2534","Asesores","T","Mexico",0.026,757,0.41
"2535","Asesores","T","Mexico",0.026,0,0
"2536","Asesores","T","Mexico",0.026,0,0
"2537","Asesores","T","Mexico",0.026,0,0
"2538","Asesores","T","Mexico",0.026,0,0
"2539","Asesores","T","Mexico",0.026,0,0
"2540","","T","Mexico",0.026,0,0
"2541","Tutores","T","USA",0.021,180,0.1
"2542","Asesores","T","Ecuador",0.226,28,0.3
"2543","Asesores","T","Argentina",0.153,1233,3.28
"2544","Asesores","T","Mexico",0.026,0,0
"2545","Asesores","T","Mexico",0.026,0,0
"2546","Asesores","T","Colombia",0.063,0,0
"2547","Asesores","T","Mexico",0.026,0,0
"2548","","T","Morocco",0.496,85,1.06
"2549","Asesores","T","Mexico",0.026,0,0
"2550","UCC","T","Mexico",0.007,0,0
"2551","UCC","T","Mexico",0.026,0,0
"2552","Asesores","T","Colombia",0.063,0,0
"2553","Asesores","T","Mexico",0.026,0,0
"2554","Asesores","T","Mexico",0.026,0,0
"2555","Asesores","T","Mexico",0.026,0,0
"2556","","T","Mexico",0.026,0,0
"2557","Asesores","T","CostaRica",0.086,0,0
"2558","Tutores","T","Venezuela",0.153,0,0
"2559","Asesores","T","Mexico",0.026,0,0
"2560","","T","Spain",0.021,0,0
"2561","Asesores","T","Ecuador",0.226,11,0.3
"2562","UCC","T","Mexico",0.026,71,0.12
"2563","Asesores","T","Mexico",0.026,0,0
"2564","UCC","T","Mexico",0.007,0,0
"2565","Tutores","T","ElSalvador",0.244,25,0.31
"2566","Tutores","T","Germany",0.09,1,0
"2567","Asesores","T","Mexico",0.026,0,0
"2568","Asesores","T","Mexico",0.026,52,0.1
"2569","Asesores","T","Mexico",0.026,0,0
"2570","Asesores","T","Mexico",0.026,11,0.1
"2571","Asesores","T","Peru",0.126,6,0.2
"2572","Asesores","T","Peru",0.126,309,0.83
"2573","Tutores","T","DominicanRepublic",0.084,1386,2.09
"2574","UCC","T","Mexico",0.007,0,0
"2575","Asesores","T","Colombia",0.063,80,0.2
"2576","Tutores","T","DominicanRepublic",0.142,167,0.5
"2577","Tutores","T","DominicanRepublic",0.084,0,0
"2578","Tutores","T","DominicanRepublic",0.084,0,0
"2579","Tutores","T","DominicanRepublic",0.084,0,0
"2580","Tutores","T","DominicanRepublic",0.084,0,0
"2581","Asesores","T","Bolivia",0.158,90,0.39
"2582","Asesores","T","Mexico",0.026,0,0
"2583","Asesores","T","Mexico",0.026,1333,0.67
"2584","Tutores","T","DominicanRepublic",0.142,139,0.5
"2585","Asesores","T","Colombia",0.063,103,0.2
"2586","Asesores","T","Colombia",0.063,69,0.2
"2587","Asesores","T","Argentina",0.153,1374,3.59
"2588","Asesores","T","Mexico",0.026,0,0
"2589","Asesores","T","Italy",0.09,33,0.16
"2590","Asesores","T","Bolivia",0.158,0,0
"2591","Asesores","T","Colombia",0.063,0,0
"2592","Tutores","T","Argentina",0.153,199,0.68
"2593","Asesores","T","Paraguay",0.209,6,0.28
"2594","Asesores","T","Mexico",0.026,0,0
"2595","Tutores","T","Colombia",0.063,564,0.7
"2596","Asesores","T","Peru",0.126,0,0
"2597","Tutores","T","Colombia",0.063,266,0.39
"2598","Asesores","T","Poland",0,0,0
"2599","Asesores","T","Poland",0,0,0
"2600","Asesores","T","Uruguay",0.239,362,1.74
"2601","Asesores","T","Uruguay",0.239,7,0.31
"2602","Asesores","T","Chile",0.153,74,0.38
"2603","Asesores","T","Pakistan",0,0,0
"2604","Asesores","T","Afghanistan",0.334,0,0
"2605","Hosteleria","T","Spain",0.09,610,1.06
"2606","Tutores","T","Andorra",0.211,239,0.91
"2607","Hosteleria","T","Spain",0.09,21,0.16
